Order Date,Region,State,Segment,Category,Sub-Category,Quantity,Sales,Profit,Discount
2023-08-28,South,Alabama,Corporate,Office Supplies,Supplies,2,70.28,10.58,0.0
2023-08-29,Central,Texas,Consumer,Technology,Phones,2,781.43,230.79,0.1
2023-08-29,Central,Texas,Consumer,Office Supplies,Envelopes,2,87.37,23.11,0.1
2023-08-29,West,California,Corporate,Furniture,Bookcases,5,1122.69,-9.19,0.0
2023-08-29,West,California,Consumer,Office Supplies,Labels,3,102.38,6.0,0.1
2023-08-30,South,Florida,Home Office,Technology,Accessories,6,1923.15,272.97,0.15
2023-08-30,East,Pennsylvania,Corporate,Technology,Machines,7,2438.69,-161.5,0.2
2023-08-30,East,New York,Consumer,Office Supplies,Storage,3,98.51,14.46,0.0
2023-08-30,South,Georgia,Consumer,Furniture,Chairs,5,912.68,273.32,0.2
2023-08-30,East,Massachusetts,Corporate,Office Supplies,Paper,4,105.1,22.1,0.2
2023-08-30,West,Nevada,Consumer,Furniture,Bookcases,7,2325.38,-213.67,0.2
2023-08-31,Central,Ohio,Consumer,Furniture,Tables,1,349.69,-36.81,0.2
2023-08-31,South,Georgia,Corporate,Office Supplies,Art,5,185.43,24.45,0.0
2023-08-31,West,Nevada,Corporate,Furniture,Furnishings,3,923.11,265.94,0.1
2023-08-31,West,Nevada,Consumer,Furniture,Bookcases,6,1701.32,-96.13,0.0
2023-09-01,South,Alabama,Home Office,Furniture,Furnishings,6,1606.04,82.37,0.15
2023-09-01,Central,Texas,Consumer,Furniture,Furnishings,6,2072.64,131.93,0.3
2023-09-01,South,Tennessee,Home Office,Technology,Copiers,4,1582.38,487.3,0.0
2023-09-01,East,Pennsylvania,Consumer,Furniture,Furnishings,3,969.36,326.26,0.0
2023-09-01,South,Florida,Home Office,Office Supplies,Supplies,5,220.17,39.22,0.0
2023-09-01,East,Virginia,Consumer,Office Supplies,Storage,3,84.55,19.88,0.2
2023-09-01,West,Washington,Corporate,Office Supplies,Art,3,142.12,16.02,0.4
2023-09-02,West,Oregon,Consumer,Office Supplies,Supplies,2,73.4,10.5,0.2
2023-09-02,East,New Jersey,Corporate,Office Supplies,Labels,5,240.84,55.69,0.15
2023-09-02,South,Tennessee,Consumer,Furniture,Chairs,5,1719.86,260.86,0.1
2023-09-02,East,New Jersey,Consumer,Furniture,Bookcases,6,1186.55,0.76,0.0
2023-09-03,West,Arizona,Corporate,Furniture,Tables,6,1167.18,30.54,0.3
2023-09-03,East,Virginia,Home Office,Office Supplies,Binders,5,238.5,29.15,0.0
2023-09-04,West,California,Corporate,Office Supplies,Binders,2,74.86,15.87,0.0
2023-09-04,Central,Michigan,Consumer,Technology,Accessories,3,1416.96,110.39,0.0
2023-09-04,Central,Texas,Home Office,Technology,Phones,2,1108.86,235.84,0.0
2023-09-04,East,New Jersey,Consumer,Furniture,Chairs,3,570.73,111.99,0.1
2023-09-05,West,Nevada,Home Office,Office Supplies,Supplies,4,132.57,28.38,0.0
2023-09-05,Central,Illinois,Consumer,Furniture,Furnishings,6,1486.42,208.95,0.15
2023-09-06,West,Washington,Home Office,Office Supplies,Supplies,7,233.88,64.78,0.0
2023-09-06,East,Massachusetts,Consumer,Office Supplies,Envelopes,5,129.49,32.61,0.0
2023-09-07,West,California,Home Office,Technology,Phones,5,2201.67,739.92,0.15
2023-09-08,East,Virginia,Consumer,Technology,Phones,2,624.46,112.0,0.0
2023-09-08,South,Alabama,Home Office,Office Supplies,Labels,6,185.79,40.6,0.0
2023-09-09,West,Arizona,Consumer,Technology,Copiers,3,1626.48,112.56,0.2
2023-09-09,East,Pennsylvania,Consumer,Office Supplies,Binders,5,190.02,61.53,0.1
2023-09-09,East,Virginia,Corporate,Office Supplies,Binders,6,248.04,40.12,0.0
2023-09-09,East,Massachusetts,Consumer,Office Supplies,Binders,3,145.61,32.16,0.0
2023-09-09,South,Georgia,Home Office,Furniture,Tables,7,1692.23,-383.12,0.0
2023-09-10,East,New York,Consumer,Office Supplies,Binders,4,118.52,19.1,0.0
2023-09-10,Central,Michigan,Consumer,Technology,Accessories,3,1151.84,238.05,0.0
2023-09-10,Central,Illinois,Corporate,Office Supplies,Labels,4,143.04,15.16,0.1
2023-09-10,South,Georgia,Corporate,Office Supplies,Binders,6,193.12,44.79,0.0
2023-09-11,Central,Wisconsin,Consumer,Technology,Machines,6,2400.16,-283.99,0.1
2023-09-11,West,Washington,Consumer,Office Supplies,Storage,1,31.09,7.42,0.0
2023-09-11,South,North Carolina,Consumer,Furniture,Bookcases,5,1475.47,-228.06,0.0
2023-09-12,East,Pennsylvania,Corporate,Furniture,Chairs,4,1273.77,445.57,0.0
2023-09-12,East,New York,Corporate,Furniture,Furnishings,4,1063.58,233.47,0.1
2023-09-12,South,Georgia,Consumer,Technology,Phones,7,3129.58,521.69,0.2
2023-09-12,South,Alabama,Home Office,Office Supplies,Binders,7,262.62,79.17,0.0
2023-09-13,South,North Carolina,Corporate,Technology,Copiers,4,1406.82,121.13,0.0
2023-09-13,East,Massachusetts,Corporate,Office Supplies,Paper,1,32.38,6.38,0.3
2023-09-13,East,New Jersey,Consumer,Office Supplies,Supplies,7,181.13,35.74,0.3
2023-09-13,East,New Jersey,Consumer,Furniture,Furnishings,2,631.7,170.1,0.15
2023-09-14,Central,Illinois,Corporate,Furniture,Furnishings,1,214.88,59.82,0.0
2023-09-14,East,New York,Home Office,Office Supplies,Storage,5,138.08,23.41,0.0
2023-09-14,South,Alabama,Consumer,Technology,Accessories,2,1107.83,108.08,0.0
2023-09-15,West,Washington,Consumer,Office Supplies,Labels,1,40.21,2.57,0.15
2023-09-15,East,Massachusetts,Consumer,Office Supplies,Storage,1,28.3,6.72,0.0
2023-09-15,West,Arizona,Consumer,Office Supplies,Binders,7,234.0,69.08,0.0
2023-09-15,Central,Ohio,Consumer,Office Supplies,Binders,7,289.55,79.51,0.0
2023-09-16,East,New York,Consumer,Technology,Copiers,3,1303.52,434.73,0.0
2023-09-16,West,Oregon,Corporate,Furniture,Bookcases,7,1284.31,-164.9,0.0
2023-09-16,South,Tennessee,Consumer,Office Supplies,Binders,4,152.3,35.43,0.3
2023-09-16,South,Florida,Consumer,Technology,Copiers,1,429.51,123.78,0.0
2023-09-17,West,Oregon,Home Office,Technology,Machines,5,2337.14,-71.87,0.1
2023-09-17,East,New Jersey,Consumer,Furniture,Furnishings,4,1397.69,411.19,0.1
2023-09-18,South,Alabama,Corporate,Office Supplies,Paper,6,161.79,21.09,0.0
2023-09-18,East,New Jersey,Consumer,Furniture,Furnishings,3,784.0,78.06,0.0
2023-09-19,West,Oregon,Consumer,Furniture,Chairs,4,1384.97,425.13,0.15
2023-09-19,West,Oregon,Home Office,Furniture,Bookcases,6,1895.86,-190.49,0.0
2023-09-19,East,Virginia,Consumer,Technology,Machines,3,1436.52,-140.48,0.0
2023-09-19,Central,Ohio,Consumer,Furniture,Chairs,7,2281.63,573.71,0.2
2023-09-20,West,Nevada,Corporate,Office Supplies,Supplies,2,66.84,12.35,0.2
2023-09-20,East,Pennsylvania,Corporate,Furniture,Tables,2,535.36,-71.66,0.15
2023-09-20,West,Nevada,Consumer,Technology,Machines,6,2626.43,106.92,0.0
2023-09-20,Central,Texas,Consumer,Office Supplies,Paper,5,205.29,37.53,0.0
2023-09-20,South,Tennessee,Consumer,Technology,Copiers,6,3352.62,244.69,0.0
2023-09-20,Central,Michigan,Consumer,Office Supplies,Storage,6,190.86,44.77,0.0
2023-09-20,South,Tennessee,Consumer,Furniture,Furnishings,6,2025.28,460.55,0.0
2023-09-21,Central,Illinois,Corporate,Office Supplies,Envelopes,7,182.56,20.15,0.0
2023-09-21,West,California,Consumer,Office Supplies,Labels,7,241.4,13.99,0.0
2023-09-21,South,Alabama,Consumer,Technology,Machines,1,340.44,15.48,0.0
2023-09-22,West,Arizona,Corporate,Office Supplies,Binders,4,168.85,29.7,0.0
2023-09-22,Central,Michigan,Consumer,Office Supplies,Envelopes,2,52.8,9.1,0.0
2023-09-22,West,Nevada,Consumer,Technology,Accessories,3,1251.46,256.84,0.0
2023-09-22,East,Massachusetts,Consumer,Office Supplies,Storage,1,41.78,11.54,0.0
2023-09-22,West,Nevada,Consumer,Office Supplies,Art,2,49.87,9.08,0.0
2023-09-22,Central,Illinois,Consumer,Office Supplies,Envelopes,2,54.17,13.81,0.1
2023-09-22,East,Virginia,Home Office,Furniture,Chairs,3,1005.38,304.79,0.15
2023-09-23,West,Nevada,Consumer,Office Supplies,Storage,1,44.21,14.14,0.1
2023-09-23,Central,Michigan,Consumer,Office Supplies,Binders,6,245.47,42.28,0.0
2023-09-23,East,Pennsylvania,Corporate,Furniture,Bookcases,1,275.25,-55.07,0.2
2023-09-23,South,Florida,Home Office,Office Supplies,Storage,3,126.98,9.22,0.0
2023-09-23,West,Nevada,Home Office,Office Supplies,Art,6,208.41,36.77,0.15
2023-09-24,West,Oregon,Corporate,Technology,Machines,6,3018.04,-39.94,0.1
2023-09-24,East,New York,Consumer,Office Supplies,Supplies,5,191.58,32.71,0.4
2023-09-25,West,Washington,Corporate,Office Supplies,Binders,2,95.86,23.79,0.1
2023-09-25,Central,Texas,Consumer,Office Supplies,Art,4,133.26,28.28,0.1
2023-09-25,East,Massachusetts,Consumer,Office Supplies,Binders,6,249.36,65.75,0.0
2023-09-25,Central,Michigan,Consumer,Furniture,Bookcases,5,1516.73,17.27,0.0
2023-09-26,West,California,Corporate,Office Supplies,Binders,1,40.58,12.36,0.0
2023-09-26,East,New Jersey,Consumer,Office Supplies,Supplies,2,56.7,12.34,0.1
2023-09-26,East,Massachusetts,Consumer,Office Supplies,Binders,4,164.32,29.45,0.0
2023-09-26,East,New Jersey,Home Office,Office Supplies,Paper,5,157.41,26.27,0.0
2023-09-27,West,Washington,Consumer,Technology,Accessories,7,3766.87,288.35,0.0
2023-09-27,Central,Wisconsin,Home Office,Office Supplies,Paper,5,224.11,51.73,0.0
2023-09-27,East,Pennsylvania,Consumer,Furniture,Furnishings,1,250.42,35.4,0.0
2023-09-27,West,Arizona,Consumer,Office Supplies,Paper,6,162.62,49.21,0.0
2023-09-27,Central,Texas,Home Office,Technology,Accessories,2,830.71,69.36,0.0
2023-09-27,East,New York,Consumer,Office Supplies,Storage,5,243.77,61.67,0.3
2023-09-27,West,Oregon,Corporate,Technology,Copiers,2,805.09,97.01,0.15
2023-09-28,East,Massachusetts,Consumer,Office Supplies,Storage,3,110.76,19.14,0.2
2023-09-28,East,Virginia,Consumer,Office Supplies,Binders,3,134.94,10.85,0.1
2023-09-28,West,Oregon,Corporate,Office Supplies,Labels,5,177.25,49.33,0.15
2023-09-28,South,Tennessee,Consumer,Office Supplies,Art,3,133.82,11.83,0.4
2023-09-28,West,Arizona,Consumer,Office Supplies,Supplies,5,132.45,24.54,0.1
2023-09-28,West,California,Consumer,Technology,Copiers,4,1662.27,479.07,0.1
2023-09-29,Central,Illinois,Corporate,Office Supplies,Paper,3,90.65,21.75,0.0
2023-09-29,Central,Ohio,Consumer,Office Supplies,Labels,4,168.4,37.22,0.0
2023-09-30,East,New York,Consumer,Office Supplies,Storage,7,327.25,72.85,0.0
2023-09-30,West,California,Consumer,Office Supplies,Supplies,4,172.69,50.69,0.0
2023-09-30,Central,Wisconsin,Consumer,Technology,Copiers,5,1603.54,351.22,0.4
2023-09-30,South,North Carolina,Consumer,Technology,Machines,2,919.34,26.89,0.1
2023-09-30,West,Washington,Consumer,Technology,Machines,3,1035.5,14.33,0.0
2023-09-30,East,Pennsylvania,Corporate,Office Supplies,Storage,6,246.74,35.84,0.2
2023-09-30,West,Nevada,Corporate,Technology,Phones,6,2795.64,652.77,0.0
2023-09-30,East,Pennsylvania,Corporate,Technology,Accessories,1,300.36,31.94,0.15
2023-09-30,Central,Illinois,Home Office,Furniture,Furnishings,3,839.57,66.07,0.0
2023-10-02,East,Pennsylvania,Home Office,Technology,Machines,3,1595.0,132.03,0.4
2023-10-02,East,New York,Home Office,Office Supplies,Storage,1,45.07,15.53,0.1
2023-10-02,Central,Wisconsin,Corporate,Technology,Phones,7,3154.86,602.95,0.0
2023-10-04,Central,Wisconsin,Consumer,Office Supplies,Art,1,48.63,5.86,0.15
2023-10-04,South,Florida,Consumer,Office Supplies,Binders,6,272.22,46.6,0.0
2023-10-04,East,Virginia,Consumer,Office Supplies,Storage,6,241.83,60.62,0.2
2023-10-05,Central,Michigan,Corporate,Office Supplies,Envelopes,1,29.52,7.9,0.1
2023-10-05,East,New York,Consumer,Office Supplies,Storage,4,124.68,38.48,0.0
2023-10-05,South,Georgia,Home Office,Office Supplies,Paper,3,82.85,17.51,0.0
2023-10-06,Central,Michigan,Consumer,Furniture,Furnishings,6,1538.3,381.88,0.0
2023-10-06,Central,Michigan,Consumer,Office Supplies,Labels,5,219.29,62.49,0.0
2023-10-06,East,New York,Corporate,Office Supplies,Supplies,6,177.97,53.58,0.0
2023-10-06,East,New York,Corporate,Office Supplies,Supplies,3,136.18,15.8,0.0
2023-10-07,West,Nevada,Home Office,Office Supplies,Art,6,231.36,21.8,0.0
2023-10-07,West,Arizona,Corporate,Office Supplies,Art,5,131.0,10.08,0.1
2023-10-07,West,Nevada,Corporate,Office Supplies,Storage,4,152.24,21.08,0.0
2023-10-07,Central,Wisconsin,Consumer,Office Supplies,Art,4,105.73,8.18,0.0
2023-10-07,West,Arizona,Consumer,Office Supplies,Binders,1,30.23,10.24,0.1
2023-10-07,South,North Carolina,Consumer,Office Supplies,Storage,2,96.13,23.63,0.0
2023-10-07,Central,Illinois,Consumer,Office Supplies,Paper,2,92.55,23.86,0.0
2023-10-08,South,Tennessee,Corporate,Furniture,Tables,3,858.76,33.55,0.0
2023-10-08,East,Virginia,Corporate,Office Supplies,Art,6,197.94,34.11,0.0
2023-10-08,South,Tennessee,Consumer,Office Supplies,Art,4,106.84,24.77,0.0
2023-10-08,East,New Jersey,Home Office,Furniture,Tables,7,1687.07,-15.94,0.0
2023-10-08,East,New Jersey,Consumer,Office Supplies,Supplies,5,230.69,78.72,0.15
2023-10-09,East,Virginia,Consumer,Office Supplies,Paper,2,77.21,6.78,0.1
2023-10-09,West,Nevada,Corporate,Furniture,Furnishings,3,681.69,164.58,0.0
2023-10-10,Central,Illinois,Corporate,Furniture,Chairs,5,1491.78,166.3,0.2
2023-10-11,East,Pennsylvania,Consumer,Office Supplies,Envelopes,5,180.75,38.48,0.0
2023-10-11,East,New Jersey,Consumer,Technology,Machines,2,1108.1,-130.14,0.0
2023-10-11,South,North Carolina,Consumer,Technology,Phones,5,1880.06,134.03,0.0
2023-10-11,East,New Jersey,Consumer,Office Supplies,Storage,3,86.52,4.46,0.0
2023-10-12,East,Virginia,Corporate,Technology,Machines,4,1906.57,174.9,0.0
2023-10-12,East,Pennsylvania,Corporate,Technology,Copiers,3,1120.56,68.07,0.2
2023-10-13,East,Virginia,Home Office,Office Supplies,Envelopes,3,96.09,27.1,0.2
2023-10-13,West,Arizona,Home Office,Technology,Phones,4,2052.05,486.37,0.1
2023-10-13,East,New Jersey,Home Office,Office Supplies,Envelopes,4,146.61,18.15,0.1
2023-10-13,South,Alabama,Consumer,Office Supplies,Paper,1,46.5,9.65,0.15
2023-10-14,West,Oregon,Home Office,Office Supplies,Binders,6,269.81,20.9,0.0
2023-10-14,East,Massachusetts,Consumer,Office Supplies,Paper,3,144.2,23.88,0.3
2023-10-15,South,North Carolina,Consumer,Furniture,Tables,4,1178.94,-244.16,0.1
2023-10-15,Central,Illinois,Consumer,Office Supplies,Labels,2,93.73,7.29,0.15
2023-10-16,Central,Michigan,Corporate,Office Supplies,Binders,4,191.4,33.88,0.0
2023-10-16,South,North Carolina,Corporate,Office Supplies,Art,4,99.83,15.68,0.2
2023-10-16,South,Alabama,Corporate,Office Supplies,Storage,2,90.39,9.83,0.3
2023-10-16,Central,Texas,Home Office,Technology,Machines,4,1948.01,-240.41,0.0
2023-10-16,East,Pennsylvania,Consumer,Office Supplies,Supplies,6,210.78,35.74,0.1
2023-10-17,West,Oregon,Consumer,Furniture,Chairs,7,1227.68,296.61,0.0
2023-10-17,Central,Ohio,Home Office,Technology,Phones,4,2149.61,609.13,0.2
2023-10-18,West,Oregon,Home Office,Office Supplies,Labels,6,166.46,27.41,0.1
2023-10-18,East,New Jersey,Consumer,Office Supplies,Labels,7,300.31,21.18,0.2
2023-10-19,East,Virginia,Consumer,Office Supplies,Supplies,2,74.97,19.01,0.1
2023-10-19,Central,Ohio,Corporate,Office Supplies,Envelopes,2,57.91,13.34,0.2
2023-10-19,East,Virginia,Home Office,Office Supplies,Supplies,7,274.1,18.06,0.0
2023-10-20,South,Georgia,Consumer,Technology,Phones,5,2777.56,844.88,0.0
2023-10-21,South,Georgia,Corporate,Office Supplies,Paper,7,243.42,63.37,0.0
2023-10-21,East,New York,Home Office,Furniture,Bookcases,7,1796.4,-138.81,0.1
2023-10-21,South,Georgia,Corporate,Furniture,Chairs,6,1976.68,237.97,0.0
2023-10-21,East,Pennsylvania,Home Office,Office Supplies,Binders,2,68.27,20.16,0.0
2023-10-21,South,Tennessee,Consumer,Furniture,Furnishings,5,1428.27,342.87,0.0
2023-10-22,South,North Carolina,Consumer,Office Supplies,Binders,2,66.23,14.11,0.0
2023-10-23,West,California,Consumer,Furniture,Chairs,3,765.94,206.67,0.1
2023-10-23,South,North Carolina,Consumer,Office Supplies,Supplies,5,141.68,34.34,0.0
2023-10-23,Central,Illinois,Corporate,Furniture,Bookcases,1,336.97,-38.67,0.0
2023-10-23,West,California,Corporate,Furniture,Bookcases,3,842.83,-54.87,0.0
2023-10-24,West,Arizona,Corporate,Office Supplies,Labels,7,333.82,51.03,0.0
2023-10-24,East,Massachusetts,Home Office,Technology,Machines,3,1121.2,-25.91,0.15
2023-10-24,East,Massachusetts,Home Office,Technology,Copiers,2,783.11,155.36,0.1
2023-10-24,South,Florida,Consumer,Furniture,Tables,7,1283.98,-126.49,0.1
2023-10-24,East,Virginia,Corporate,Technology,Phones,4,1463.77,294.49,0.0
2023-10-24,South,Alabama,Corporate,Technology,Phones,2,618.25,137.32,0.1
2023-10-24,East,New Jersey,Home Office,Office Supplies,Supplies,4,193.81,55.43,0.15
2023-10-24,South,North Carolina,Corporate,Office Supplies,Art,2,61.4,17.98,0.3
2023-10-25,West,Washington,Corporate,Office Supplies,Supplies,4,131.03,28.09,0.15
2023-10-25,South,Georgia,Consumer,Furniture,Furnishings,1,218.76,65.84,0.0
2023-10-25,West,Oregon,Consumer,Furniture,Bookcases,1,241.44,-34.26,0.0
2023-10-25,Central,Illinois,Consumer,Office Supplies,Paper,6,245.44,22.42,0.1
2023-10-26,South,North Carolina,Consumer,Office Supplies,Labels,4,192.41,10.21,0.15
2023-10-26,South,Tennessee,Consumer,Office Supplies,Labels,7,242.69,18.64,0.0
2023-10-26,West,Washington,Home Office,Office Supplies,Supplies,6,177.05,21.53,0.0
2023-10-26,West,Washington,Consumer,Office Supplies,Paper,5,143.67,22.03,0.0
2023-10-27,East,New Jersey,Consumer,Office Supplies,Art,1,38.61,4.41,0.0
2023-10-27,East,New Jersey,Corporate,Office Supplies,Binders,3,133.83,17.99,0.0
2023-10-27,East,New York,Home Office,Office Supplies,Supplies,5,164.19,16.93,0.3
2023-10-27,South,North Carolina,Consumer,Furniture,Tables,3,644.5,29.77,0.1
2023-10-28,East,Massachusetts,Corporate,Furniture,Tables,3,804.73,-50.34,0.4
2023-10-28,Central,Ohio,Home Office,Technology,Copiers,4,1821.18,132.19,0.0
2023-10-28,Central,Illinois,Consumer,Office Supplies,Binders,3,75.79,14.28,0.0
2023-10-28,Central,Michigan,Home Office,Furniture,Furnishings,4,1211.38,77.41,0.0
2023-10-28,East,Massachusetts,Corporate,Office Supplies,Supplies,5,179.09,57.35,0.3
2023-10-29,Central,Michigan,Consumer,Office Supplies,Storage,6,215.2,38.12,0.0
2023-10-29,West,Arizona,Consumer,Furniture,Bookcases,6,1832.1,-306.46,0.2
2023-10-29,West,Nevada,Consumer,Office Supplies,Art,6,181.29,48.99,0.0
2023-10-29,East,New Jersey,Consumer,Technology,Copiers,6,3306.59,312.0,0.3
2023-10-29,West,Nevada,Consumer,Office Supplies,Paper,1,39.64,10.24,0.0
2023-10-30,South,North Carolina,Consumer,Technology,Copiers,6,2251.71,182.52,0.0
2023-10-30,Central,Ohio,Consumer,Office Supplies,Paper,3,99.58,28.29,0.1
2023-10-30,East,Massachusetts,Corporate,Technology,Copiers,2,782.73,139.67,0.2
2023-10-31,East,New York,Consumer,Office Supplies,Envelopes,2,55.74,7.99,0.1
2023-10-31,West,Arizona,Consumer,Office Supplies,Paper,3,86.59,6.76,0.0
2023-10-31,East,New York,Consumer,Furniture,Bookcases,3,612.57,-149.72,0.1
2023-11-01,West,Nevada,Corporate,Office Supplies,Binders,2,91.46,20.86,0.0
2023-11-01,East,Pennsylvania,Consumer,Office Supplies,Supplies,3,88.52,17.91,0.0
2023-11-02,East,Massachusetts,Corporate,Office Supplies,Labels,6,264.15,18.19,0.1
2023-11-02,East,Virginia,Consumer,Office Supplies,Labels,2,82.0,7.48,0.0
2023-11-02,Central,Illinois,Home Office,Furniture,Furnishings,6,1999.15,292.27,0.1
2023-11-02,East,Pennsylvania,Consumer,Furniture,Furnishings,3,671.58,186.37,0.0
2023-11-03,West,Nevada,Home Office,Office Supplies,Binders,2,87.14,20.27,0.4
2023-11-03,Central,Ohio,Consumer,Furniture,Bookcases,6,1836.16,-171.11,0.1
2023-11-03,East,Virginia,Corporate,Office Supplies,Binders,2,50.59,6.11,0.0
2023-11-04,East,New York,Consumer,Office Supplies,Paper,4,192.03,53.94,0.4
2023-11-04,Central,Illinois,Home Office,Office Supplies,Storage,7,218.31,22.03,0.0
2023-11-05,South,Alabama,Consumer,Office Supplies,Art,6,157.5,42.19,0.0
2023-11-05,West,Nevada,Corporate,Office Supplies,Supplies,3,140.33,11.3,0.0
2023-11-06,East,Massachusetts,Consumer,Technology,Machines,2,864.05,25.41,0.2
2023-11-06,East,Virginia,Home Office,Office Supplies,Labels,2,52.59,13.09,0.1
2023-11-06,East,Massachusetts,Corporate,Office Supplies,Envelopes,2,68.44,23.01,0.0
2023-11-06,Central,Illinois,Consumer,Furniture,Furnishings,1,306.44,33.31,0.0
2023-11-06,Central,Michigan,Corporate,Office Supplies,Supplies,5,167.15,57.94,0.1
2023-11-07,Central,Wisconsin,Consumer,Office Supplies,Art,7,334.8,113.02,0.15
2023-11-07,East,Massachusetts,Consumer,Furniture,Furnishings,2,452.18,96.56,0.0
2023-11-07,Central,Illinois,Consumer,Office Supplies,Supplies,3,140.93,24.31,0.0
2023-11-08,East,Pennsylvania,Home Office,Technology,Accessories,7,3860.15,1025.96,0.0
2023-11-08,East,New Jersey,Consumer,Technology,Copiers,6,2959.53,593.14,0.2
2023-11-08,South,Tennessee,Corporate,Office Supplies,Art,6,220.71,68.86,0.0
2023-11-09,East,Virginia,Consumer,Furniture,Bookcases,1,196.51,3.26,0.0
2023-11-09,East,New York,Home Office,Office Supplies,Paper,7,270.18,80.35,0.4
2023-11-10,South,Tennessee,Home Office,Technology,Phones,1,340.42,21.47,0.0
2023-11-10,West,Oregon,Corporate,Furniture,Tables,5,1352.74,-307.5,0.0
2023-11-10,Central,Michigan,Corporate,Office Supplies,Supplies,7,315.34,70.84,0.0
2023-11-10,West,Arizona,Corporate,Technology,Accessories,5,1759.14,433.19,0.0
2023-11-10,West,Oregon,Consumer,Technology,Machines,7,2667.3,-388.45,0.0
2023-11-10,South,Alabama,Home Office,Furniture,Bookcases,3,592.75,-129.32,0.1
2023-11-11,West,Oregon,Corporate,Furniture,Tables,6,2036.01,-504.92,0.15
